trigram,tri_count,suffix,obscenity
move_up_but,2,but,FALSE
el_camino_real,2,real,FALSE
have_beaten_the,2,the,FALSE
and_lost_to,2,to,FALSE
and_preserved_in,2,in,FALSE
nearly_three_years,2,years,FALSE
the_device_is,2,is,FALSE
system_designed_to,2,to,FALSE
the_world_including,2,including,FALSE
and_the_north,2,north,FALSE
the_north_sea,2,sea,FALSE
can_at_the,2,the,FALSE
do_everything_possible,2,possible,FALSE
everything_possible_to,2,to,FALSE
future_hall_of,2,of,FALSE
thrown_to_the,2,the,FALSE
in_between_those,2,those,FALSE
which_opened_its,2,its,FALSE
monday_has_become,2,become,FALSE
the_biggest_car,2,car,FALSE
time_with_his,2,his,FALSE
new_england_in,2,in,FALSE
they_reached_the,2,the,FALSE
the_playoffs_for,2,for,FALSE
in_six_years,2,years,FALSE
playoff_game_since,2,since,FALSE
to_reflect_the,2,the,FALSE
way_it's_a,2,a,FALSE
it's_a_different,2,different,FALSE
a_different_process,2,process,FALSE
he_now_has,2,has,FALSE
now_has_the,2,the,FALSE
of_a_corporate,2,corporate,FALSE
officials_said_the,2,the,FALSE
said_the_nation,2,nation,FALSE
week_at_a,2,a,FALSE
for_the_storm,2,storm,FALSE
joy_it_was,2,was,FALSE
find_a_tree,2,tree,FALSE
glowing_in_the,2,the,FALSE
would_see_a,2,a,FALSE
on_the_wing,2,wing,FALSE
points_and_he,2,he,FALSE
it_is_allowed,2,allowed,FALSE
will_be_allowed,2,allowed,FALSE
allowed_to_create,2,create,FALSE
to_be_building,2,building,FALSE
there_this_year,2,year,FALSE
this_year_she,2,she,FALSE
the_end_my,2,my,FALSE
from_north_carolina,2,carolina,FALSE
the_homeless_and,2,and,FALSE
instead_of_focusing,2,focusing,FALSE
of_when_the,2,the,FALSE
how_best_to,2,to,FALSE
from_a_revised,2,revised,FALSE
that_was_ok,2,ok,FALSE
the_same_period,2,period,FALSE
make_when_they,2,they,FALSE
made_on_the,2,the,FALSE
drawing_a_picture,2,picture,FALSE
picture_into_a,2,a,FALSE
any_child_can,2,can,FALSE
turning_out_to,2,to,FALSE
march_for_babies,2,babies,FALSE
and_if_we're,2,we're,FALSE
and_we_agree,2,agree,FALSE
with_him_if,2,if,FALSE
when_we_caught,2,caught,FALSE
caught_back_up,2,up,FALSE
we'll_be_all,2,all,FALSE
the_child_was,2,was,FALSE
more_than_six,2,six,FALSE
head_off_a,2,a,FALSE
on_thursday_in,2,in,FALSE
african_heads_of,2,of,FALSE
went_back_on,2,on,FALSE
back_on_an,2,an,FALSE
calling_for_the,2,the,FALSE
show_in_chicago,2,chicago,FALSE
expand_and_upgrade,2,upgrade,FALSE
try_to_increase,2,increase,FALSE
turned_for_home,2,home,FALSE
around_the_final,2,final,FALSE
history_does_not,2,not,FALSE
work_in_his,2,his,FALSE
school_students_in,2,in,FALSE
pass_it_off,2,off,FALSE
to_his_wife,2,wife,FALSE
she_pointed_out,2,out,FALSE
vote_more_than,2,than,FALSE
might_have_the,2,the,FALSE
the_best_chance,2,chance,FALSE
to_dispense_with,2,with,FALSE
all_corners_of,2,of,FALSE
corners_of_his,2,his,FALSE
when_he_used,2,used,FALSE
starting_in_november,2,november,FALSE
will_pay_a,2,a,FALSE
have_also_found,2,found,FALSE
the_u.s_military,2,military,FALSE
to_distinguish_between,2,between,FALSE
closely_followed_by,2,by,FALSE
found_a_picture,2,picture,FALSE
with_his_eyes,2,eyes,FALSE
for_the_medication,2,medication,FALSE
protect_them_or,2,or,FALSE
violent_in_the,2,the,FALSE
credit_cards_and,2,and,FALSE
after_all_there's,2,there's,FALSE
billion_a_day,2,day,FALSE
services_and_the,2,the,FALSE
some_$_5,2,5,FALSE
this_is_called,2,called,FALSE
into_the_streets,2,streets,FALSE
the_streets_to,2,to,FALSE
at_it_this,2,this,FALSE
from_europe_and,2,and,FALSE
occupied_by_the,2,the,FALSE
and_dad_were,2,were,FALSE
not_true_they,2,they,FALSE
they_were_too,2,too,FALSE
local_musician_and,2,and,FALSE
what_they_saw,2,saw,FALSE
they_saw_as,2,as,FALSE
a_void_in,2,in,FALSE
void_in_the,2,the,FALSE
an_investigation_into,2,into,FALSE
effective_tool_in,2,in,FALSE
lay_on_the,2,the,FALSE
at_their_feet,2,feet,FALSE
question_how_does,2,does,FALSE
that_was_designed,2,designed,FALSE
was_designed_for,2,for,FALSE
designed_for_a,2,a,FALSE
it_could_even,2,even,FALSE
by_parents_of,2,of,FALSE
but_i_myself,2,myself,FALSE
i_myself_have,2,have,FALSE
by_the_ohio,2,ohio,FALSE
other_hand_a,2,a,FALSE
to_advocate_for,2,for,FALSE
might_be_possible,2,possible,FALSE
and_passed_it,2,it,FALSE
until_you_can,2,can,FALSE
can_find_someone,2,someone,FALSE
someone_to_show,2,show,FALSE
last_month_that,2,that,FALSE
month_that_it,2,it,FALSE
big_box_stores,2,stores,FALSE
this_month_to,2,to,FALSE
the_issue_the,2,the,FALSE
friday_on_the,2,the,FALSE
price_at_which,2,which,FALSE
at_which_it,2,it,FALSE
she_said_they,2,they,FALSE
with_the_girl,2,girl,FALSE
can_be_devastating,2,devastating,FALSE
all_four_of,2,of,FALSE
four_of_their,2,their,FALSE
those_items_that,2,that,FALSE
a_philosophy_of,2,of,FALSE
brian_wilson_said,2,said,FALSE
my_knowledge_it,2,it,FALSE
a_tough_loss,2,loss,FALSE
we're_still_in,2,in,FALSE
still_got_to,2,to,FALSE
got_to_come,2,come,FALSE
and_play_the,2,the,FALSE
have_been_playing,2,playing,FALSE
before_the_next,2,next,FALSE
says_he_was,2,was,FALSE
having_a_skype,2,skype,FALSE
at_a_much,2,much,FALSE
much_higher_rate,2,rate,FALSE
higher_rate_than,2,than,FALSE
our_options_he,2,he,FALSE
further_on_the,2,the,FALSE
as_a_black,2,black,FALSE
are_the_enemies,2,enemies,FALSE
of_high_blood,2,blood,FALSE
diabetes_heart_disease,2,disease,FALSE
center_as_the,2,the,FALSE
first_time_without,2,without,FALSE
the_energy_that,2,that,FALSE
who_looked_a,2,a,FALSE
looked_a_bit,2,bit,FALSE
our_team_and,2,and,FALSE
is_that_they've,2,they've,FALSE
that_they've_been,2,been,FALSE
hanging_in_there,2,there,FALSE
for_your_time,2,time,FALSE
a_cousin_of,2,of,FALSE
served_in_a,2,a,FALSE
of_lime_juice,2,juice,FALSE
i_ordered_it,2,it,FALSE
lowest_level_since,2,since,FALSE
the_$_15,2,15,FALSE
is_our_best,2,best,FALSE
on_a_player,2,player,FALSE
that_because_he,2,he,FALSE
is_a_terrific,2,terrific,FALSE
doubt_about_that,2,that,FALSE
that_he's_just,2,just,FALSE
would_not_identify,2,identify,FALSE
not_identify_the,2,the,FALSE
the_property_the,2,the,FALSE
two-thirds_of_the,2,the,FALSE
a_year_as,2,as,FALSE
a_destination_for,2,for,FALSE
lunch_and_$,2,$,FALSE
costs_about_$,2,$,FALSE
of_the_musicians,2,musicians,FALSE
of_the_production,2,production,FALSE
limited_to_the,2,the,FALSE
of_the_army,2,army,FALSE
the_army_for,2,for,FALSE
during_the_height,2,height,FALSE
represented_the_u.s,2,u.s,FALSE
join_the_army,2,army,FALSE
was_awarded_the,2,the,FALSE
president_lyndon_johnson,2,johnson,FALSE
in_that_position,2,position,FALSE
and_returned_to,2,to,FALSE
to_his_law,2,law,FALSE
would_like_it,2,it,FALSE
like_it_if,2,if,FALSE
so_she_wouldn't,2,wouldn't,FALSE
wouldn't_have_to,2,to,FALSE
town_to_get,2,get,FALSE
get_what_she,2,she,FALSE
she_wants_she,2,she,FALSE
would_also_like,2,like,FALSE
like_a_bit,2,bit,FALSE
to_help_fund,2,fund,FALSE
the_breast_is,2,is,FALSE
as_the_dark,2,dark,FALSE
would_do_everything,2,everything,FALSE
the_contrary_the,2,the,FALSE
perfectly_with_a,2,a,FALSE
a_single_case,2,case,FALSE
can_take_up,2,up,FALSE
take_up_to,2,to,FALSE
to_the_bench,2,bench,FALSE
the_paint_and,2,and,FALSE
out_on_their,2,their,FALSE
a_little_behind,2,behind,FALSE
or_more_but,2,but,FALSE
had_to_turn,2,turn,FALSE
five_for_$,2,$,FALSE
wanting_to_give,2,give,FALSE
have_to_hold,2,hold,FALSE
takes_about_three,2,three,FALSE
to_get_every,2,every,FALSE
note_that_only,2,only,FALSE
and_in_most,2,most,FALSE
freedom_of_the,2,the,FALSE
of_the_lower,2,lower,FALSE
are_by_the,2,the,FALSE
from_the_central,2,central,FALSE
a_key_source,2,source,FALSE
almost_three_years,2,years,FALSE
daughter_and_i,2,i,FALSE
and_i_shared,2,shared,FALSE
was_a_standout,2,standout,FALSE
for_dessert_we,2,we,FALSE
we_thought_that,2,that,FALSE
missed_the_mark,2,mark,FALSE
the_mark_but,2,but,FALSE
to_a_lovely,2,lovely,FALSE
you_could_come,2,come,FALSE
and_an_expert,2,expert,FALSE
an_expert_on,2,on,FALSE
full_of_strange,2,strange,FALSE
first_love_the,2,the,FALSE
trip_to_south,2,south,FALSE
go_by_and,2,and,FALSE
her_feelings_for,2,for,FALSE
feelings_for_him,2,him,FALSE
him_even_as,2,as,FALSE
a_collaboration_with,2,with,FALSE
few_years_the,2,the,FALSE
a_year_but,2,but,FALSE
from_the_deck,2,deck,FALSE
the_deck_of,2,of,FALSE
deck_of_the,2,the,FALSE
the_new_place,2,place,FALSE
tomorrow_that_is,2,is,FALSE
that_is_already,2,already,FALSE
on_our_site,2,site,FALSE
site_they_would,2,would,FALSE
would_go_out,2,out,FALSE
the_same_would,2,would,FALSE
same_would_be,2,be,FALSE
was_leaning_toward,2,toward,FALSE
and_projected_to,2,to,FALSE
a_distant_memory,2,memory,FALSE
to_the_st,2,st,FALSE
the_coal_mines,2,mines,FALSE
the_council_will,2,will,FALSE
the_moon_it's,2,it's,FALSE
for_the_launch,2,launch,FALSE
least_three_other,2,other,FALSE
three_other_coaches,2,coaches,FALSE
months_in_a,2,a,FALSE
next_week_because,2,because,FALSE
week_because_of,2,of,FALSE
earthquake_in_japan,2,japan,FALSE
is_down_for,2,for,FALSE
are_still_pending,2,pending,FALSE
will_cost_$,2,$,FALSE
a_deadly_weapon,2,weapon,FALSE
unlawful_possession_of,2,of,FALSE
of_a_weapon,2,weapon,FALSE
had_the_highest,2,highest,FALSE
country_with_its,2,its,FALSE
than_three_times,2,times,FALSE
drop_from_the,2,the,FALSE
expected_to_take,2,take,FALSE
his_mother_to,2,to,FALSE
deadline_for_the,2,the,FALSE
be_a_pool,2,pool,FALSE
aquatic_center_in,2,in,FALSE
p.m_and_the,2,the,FALSE
who_scored_the,2,the,FALSE
raised_in_a,2,a,FALSE
he_tells_them,2,them,FALSE
and_we_knew,2,knew,FALSE
filling_in_for,2,for,FALSE
deep_down_the,2,the,FALSE
has_had_one,2,one,FALSE
year_old_this,2,this,FALSE
first_few_months,2,months,FALSE
to_build_out,2,out,FALSE
the_building_would,2,would,FALSE
was_so_cool,2,cool,FALSE
is_probably_better,2,better,FALSE
probably_better_known,2,known,FALSE
better_known_for,2,for,FALSE
the_spring_has,2,has,FALSE
the_fox_the,2,the,FALSE
it_on_for,2,for,FALSE
fiddler_on_the,2,the,FALSE
for_something_completely,2,completely,FALSE
was_sitting_on,2,on,FALSE
are_$_20,2,20,FALSE
in_critical_condition,2,condition,FALSE
will_leave_the,2,the,FALSE
the_office_in,2,in,FALSE
to_become_president,2,president,FALSE
if_he_or,2,or,FALSE
she_is_being,2,being,FALSE
has_no_time,2,time,FALSE
time_or_place,2,place,FALSE
or_place_to,2,to,FALSE
read_but_it,2,it,FALSE
home_does_not,2,not,FALSE
and_finished_with,2,with,FALSE
the_best_course,2,course,FALSE
best_course_of,2,of,FALSE
when_the_volcano,2,volcano,FALSE
supreme_court_in,2,in,FALSE
years_later_in,2,in,FALSE
in_the_low,2,low,FALSE
by_the_makers,2,makers,FALSE
s_iphone_and,2,and,FALSE
no_strings_attached,2,attached,FALSE
connection_with_a,2,a,FALSE
to_save_lives,2,lives,FALSE
change_over_the,2,the,FALSE
a_good_long,2,long,FALSE
part_because_of,2,of,FALSE
the_years_from,2,from,FALSE
tender_chunks_of,2,of,FALSE
heat_and_that,2,that,FALSE
take_on_when,2,when,FALSE
simmer_for_a,2,a,FALSE
taken_back_by,2,by,FALSE
the_whole_situation,2,situation,FALSE
said_in_court,2,court,FALSE
something_to_remember,2,remember,FALSE
to_remember_when,2,when,FALSE
trying_to_capture,2,capture,FALSE
so_than_any,2,any,FALSE
into_this_mix,2,mix,FALSE
playing_like_a,2,a,FALSE
like_a_free,2,free,FALSE
a_free_bird,2,bird,FALSE
shackled_in_the,2,the,FALSE
did_not_respond,2,respond,FALSE
not_respond_to,2,to,FALSE
respond_to_requests,2,requests,FALSE
to_requests_for,2,for,FALSE
requests_for_comment,2,comment,FALSE
cell_phone_number,2,number,FALSE
phone_number_and,2,and,FALSE
took_one_of,2,of,FALSE
the_final_two,2,two,FALSE
today_when_the,2,the,FALSE
the_new_england,2,england,FALSE
of_his_greatest,2,greatest,FALSE
england_patriots_and,2,and,FALSE
reason_why_he,2,he,FALSE
last_couple_months,2,months,FALSE
no_action_has,2,has,FALSE
action_has_been,2,been,FALSE
by_the_council,2,council,FALSE
of_their_game,2,game,FALSE
at_pge_park,2,park,FALSE
the_impact_in,2,in,FALSE
words_in_the,2,the,FALSE
signed_a_few,2,few,FALSE
a_return_of,2,of,FALSE
science_fiction_in,2,in,FALSE
a_friend_suggested,2,suggested,FALSE
friend_suggested_that,2,that,FALSE
of_texas_at,2,at,FALSE
at_el_paso,2,paso,FALSE
the_car_he,2,he,FALSE
the_recommendations_of,2,of,FALSE
continues_to_work,2,work,FALSE
in_the_investigation,2,investigation,FALSE
and_the_present,2,present,FALSE
the_u.s_because,2,because,FALSE
and_necessity_of,2,of,FALSE
of_the_results,2,results,FALSE
the_results_and,2,and,FALSE
she_has_come,2,come,FALSE
under_the_terms,2,terms,FALSE
of_the_settlement,2,settlement,FALSE
open_all_night,2,night,FALSE
a_dj_to,2,to,FALSE
to_deliver_me,2,me,FALSE
we_were_blessed,2,blessed,FALSE
chosen_to_be,2,be,FALSE
and_dad_and,2,and,FALSE
tell_his_story,2,story,FALSE
his_story_and,2,and,FALSE
life_is_and,2,and,FALSE
said_we_have,2,have,FALSE
so_overwhelmed_by,2,by,FALSE
but_all_over,2,over,FALSE
off_before_the,2,the,FALSE
court_today_in,2,in,FALSE
today_in_a,2,a,FALSE
charges_against_the,2,the,FALSE
and_one_girl,2,girl,FALSE
in_full_sun,2,sun,FALSE
as_it_smells,2,smells,FALSE
are_unwilling_to,2,to,FALSE
the_first_generation,2,generation,FALSE
likely_to_have,2,have,FALSE
than_their_parents,2,parents,FALSE
we're_in_a,2,a,FALSE
chance_of_winning,2,winning,FALSE
got_the_one-hole,2,one-hole,FALSE
be_thinking_they,2,they,FALSE
me_to_win,2,win,FALSE
right_direction_and,2,and,FALSE
direction_and_i,2,i,FALSE
when_we_moved,2,moved,FALSE
we_moved_to,2,to,FALSE
everything_goes_according,2,according,FALSE
goes_according_to,2,to,FALSE
according_to_plan,2,plan,FALSE
friday_in_the,2,the,FALSE
per_game_this,2,this,FALSE
was_so_sick,2,sick,FALSE
like_a_piece,2,piece,FALSE
let's_be_clear,2,clear,FALSE
of_work_done,2,done,FALSE
on_this_latest,2,latest,FALSE
an_agreement_to,2,to,FALSE
a_legally_binding,2,binding,FALSE
willing_to_buy,2,buy,FALSE
in_the_numbers,2,numbers,FALSE
they_cut_the,2,the,FALSE
we_asked_the,2,the,FALSE
why_she_is,2,is,FALSE
it_is_illegal,2,illegal,FALSE
it_any_more,2,more,FALSE
high_school_where,2,where,FALSE
who_must_have,2,have,FALSE
of_these_parties,2,parties,FALSE
the_rebels_the,2,the,FALSE
the_same_scenario,2,scenario,FALSE
the_syrian_army,2,army,FALSE
will_be_high,2,high,FALSE
on_wednesday_with,2,with,FALSE
wednesday_with_a,2,a,FALSE
in_grand_junction,2,junction,FALSE
chance_to_earn,2,earn,FALSE
was_hiding_in,2,in,FALSE
hiding_in_the,2,the,FALSE
a_key_piece,2,piece,FALSE
piece_of_evidence,2,evidence,FALSE
the_san_bruno,2,bruno,FALSE
to_avoid_a,2,a,FALSE
it_and_there's,2,there's,FALSE
the_shot_but,2,but,FALSE
during_the_playoffs,2,playoffs,FALSE
office_did_not,2,not,FALSE
did_not_return,2,return,FALSE
not_return_a,2,a,FALSE
she_was_aware,2,aware,FALSE
proposal_but_does,2,does,FALSE
does_not_support,2,support,FALSE
devoted_to_a,2,a,FALSE
her_with_his,2,his,FALSE
with_his_art,2,art,FALSE
he_of_the,2,the,FALSE
high_school_track,2,track,FALSE
and_deliver_the,2,the,FALSE
deliver_the_results,2,results,FALSE
the_results_to,2,to,FALSE
later_the_same,2,same,FALSE
to_sell_and,2,and,FALSE
for_the_las,2,las,FALSE
lot_of_interest,2,interest,FALSE
people_who_take,2,take,FALSE
musical_arts_association,2,association,FALSE
of_the_cleveland,2,cleveland,FALSE
directions_to_the,2,the,FALSE
take_a_toll,2,toll,FALSE
a_toll_on,2,on,FALSE
on_the_committee,2,committee,FALSE
offered_to_give,2,give,FALSE
to_him_if,2,if,FALSE
would_win_a,2,a,FALSE
but_had_never,2,never,FALSE
addition_to_your,2,your,FALSE
states_but_the,2,the,FALSE
you_consider_that,2,that,FALSE
consider_that_the,2,the,FALSE
pages_in_a,2,a,FALSE
a_single_day,2,day,FALSE
cost_you_$,2,$,FALSE
of_her_first,2,first,FALSE
first_home_run,2,run,FALSE
form_of_an,2,an,FALSE
if_they_can't,2,can't,FALSE
now's_the_perfect,2,perfect,FALSE
time_to_pretend,2,pretend,FALSE
in_round_one,2,one,FALSE
is_weak_and,2,and,FALSE
a_wonderful_story,2,story,FALSE
for_her_the,2,the,FALSE
young_and_old,2,old,FALSE
sides_of_a,2,a,FALSE
so_because_they,2,they,FALSE
they_care_about,2,about,FALSE
and_then_hit,2,hit,FALSE
the_first_inning,2,inning,FALSE
and_was_pulled,2,pulled,FALSE
a_little_trouble,2,trouble,FALSE
and_phone_calls,2,calls,FALSE
solving_the_problem,2,problem,FALSE
the_throat_of,2,of,FALSE
and_close_out,2,out,FALSE
close_out_a,2,a,FALSE
a_playoff_series,2,series,FALSE
made_last_month,2,month,FALSE
announced_it_is,2,is,FALSE
it_is_known,2,known,FALSE
the_only_game,2,game,FALSE
he_has_already,2,already,FALSE
a_quick_and,2,and,FALSE
to_energize_the,2,the,FALSE
the_state_economy,2,economy,FALSE
never_heard_the,2,the,FALSE
go_off_on,2,on,FALSE
determine_how_the,2,the,FALSE
started_last_week,2,week,FALSE
it's_no_surprise,2,surprise,FALSE
that_makes_all,2,all,FALSE
we_hate_to,2,to,FALSE
going_to_waste,2,waste,FALSE
the_last_eight,2,eight,FALSE
would_never_say,2,say,FALSE
are_very_very,2,very,FALSE
beer_is_a,2,a,FALSE
is_a_science,2,science,FALSE
can_and_should,2,should,FALSE
what_you're_thinking,2,thinking,FALSE
you're_thinking_how,2,how,FALSE
to_the_overall,2,overall,FALSE
from_the_bottle,2,bottle,FALSE
massive_amounts_of,2,of,FALSE
my_ears_are,2,are,FALSE
such_a_bottle,2,bottle,FALSE
them_he_said,2,said,FALSE
interpretive_association_is,2,is,FALSE
to_win_$,2,$,FALSE
trees_in_the,2,the,FALSE
state_park_in,2,in,FALSE
is_among_the,2,the,FALSE
among_the_top,2,top,FALSE
responded_that_he,2,he,FALSE
into_the_issue,2,issue,FALSE
over_the_current,2,current,FALSE
himself_on_the,2,the,FALSE
from_school_in,2,in,FALSE
asking_him_to,2,to,FALSE
they_plan_to,2,to,FALSE
fire_at_the,2,the,FALSE
could_continue_to,2,to,FALSE
do_so_for,2,for,FALSE
said_they_said,2,said,FALSE
said_the_fire,2,fire,FALSE
began_in_a,2,a,FALSE
out_on_how,2,how,FALSE
how_to_manage,2,manage,FALSE
to_manage_it,2,it,FALSE
most_people_don't,2,don't,FALSE
go_every_year,2,year,FALSE
every_two_years,2,years,FALSE
a_woman_was,2,was,FALSE
to_end_of,2,of,FALSE
end_of_any,2,any,FALSE
was_considered_a,2,a,FALSE
power_to_the,2,the,FALSE
men_of_the,2,the,FALSE
their_children_and,2,and,FALSE
women_who_had,2,had,FALSE
to_be_socially,2,socially,FALSE
native_american_and,2,and,FALSE
the_hair_of,2,of,FALSE
also_knows_the,2,the,FALSE
to_be_trying,2,trying,FALSE
trying_to_replicate,2,replicate,FALSE
to_replicate_the,2,the,FALSE
the_silicon_valley,2,valley,FALSE
contributions_to_the,2,the,FALSE
the_lives_that,2,that,FALSE
that_in_america,2,america,FALSE
if_the_suns,2,suns,FALSE
to_save_their,2,their,FALSE
the_roster_and,2,and,FALSE
he_was_named,2,named,FALSE
to_life_they,2,they,FALSE
a_bill_can,2,can,FALSE
next_two_months,2,months,FALSE
which_was_holding,2,holding,FALSE
was_holding_a,2,a,FALSE
said_he_wants,2,wants,FALSE
the_proposal_with,2,with,FALSE
can_at_least,2,least,FALSE
they_had_not,2,not,FALSE
the_government_agency,2,agency,FALSE
to_expand_its,2,its,FALSE
the_company_says,2,says,FALSE
of_products_and,2,and,FALSE
are_up_for,2,for,FALSE
the_quickest_way,2,way,FALSE
to_reform_the,2,the,FALSE
flocked_to_the,2,the,FALSE
the_scene_at,2,at,FALSE
and_an_occasional,2,occasional,FALSE
set_up_shop,2,shop,FALSE
up_shop_on,2,on,FALSE
a_comparison_between,2,between,FALSE
as_the_world's,2,world's,FALSE
of_dressing_for,2,for,FALSE
in_their_respective,2,respective,FALSE
on_charges_of,2,of,FALSE
also_charged_with,2,with,FALSE
charged_with_unlawful,2,unlawful,FALSE
orange_peel_and,2,and,FALSE
often_found_in,2,in,FALSE
to_the_horizon,2,horizon,FALSE
we_thought_this,2,this,FALSE
as_a_rookie,2,rookie,FALSE
that_year_he,2,he,FALSE
he_was_arrested,2,arrested,FALSE
was_arrested_for,2,for,FALSE
but_in_many,2,many,FALSE
file_to_the,2,the,FALSE
usually_focus_on,2,on,FALSE
pay_and_benefits,2,benefits,FALSE
the_teachers_union,2,union,FALSE
in_on_other,2,other,FALSE
a_tentative_agreement,2,agreement,FALSE
after_a_marathon,2,marathon,FALSE
such_as_poverty,2,poverty,FALSE
of_the_tournament,2,tournament,FALSE
tuesday_for_the,2,the,FALSE
a_row_with,2,with,FALSE
at_progressive_field,2,field,FALSE
city_of_newark,2,newark,FALSE
lawsuit_filed_by,2,by,FALSE
in_august_that,2,that,FALSE
perfect_it's_hard,2,hard,FALSE
end_and_the,2,the,FALSE
and_the_string,2,string,FALSE
who_can_be,2,be,FALSE
can_be_fired,2,fired,FALSE
for_example_had,2,had,FALSE
investments_in_the,2,the,FALSE
in_the_oil,2,oil,FALSE
also_means_the,2,the,FALSE
to_the_german,2,german,FALSE
which_would_require,2,require,FALSE
in_a_war,2,war,FALSE
course_there_is,2,is,FALSE
remaining_on_the,2,the,FALSE
to_the_board,2,board,FALSE
it_will_open,2,open,FALSE
addition_it_will,2,will,FALSE
out_if_it's,2,it's,FALSE
have_returned_to,2,to,FALSE
and_the_senate,2,senate,FALSE
the_state_police,2,police,FALSE
the_consent_decree,2,decree,FALSE
it_difficult_for,2,for,FALSE
difficult_for_the,2,the,FALSE
he_came_down,2,down,FALSE
came_down_with,2,with,FALSE
eyes_with_a,2,a,FALSE
in_st_petersburg,2,petersburg,FALSE
st_petersburg_and,2,and,FALSE
they_don't_always,2,always,FALSE
as_if_a,2,a,FALSE
built_into_the,2,the,FALSE
of_a_hill,2,hill,FALSE
the_narrow_end,2,end,FALSE
gets_the_best,2,best,FALSE
cut_as_many,2,many,FALSE
in_the_metro,2,metro,FALSE
with_a_$,2,$,FALSE
a_$_40,2,40,FALSE
commissioner_of_the,2,the,FALSE
the_conference_on,2,on,FALSE
six_years_as,2,as,FALSE
officer_of_the,2,the,FALSE
the_actual_building,2,building,FALSE
before_his_death,2,death,FALSE
the_germ_of,2,of,FALSE
would_later_be,2,be,FALSE
in_europe_and,2,and,FALSE
more_to_taste,2,taste,FALSE
and_thank_god,2,god,FALSE
which_houses_the,2,the,FALSE
to_decide_in,2,in,FALSE
want_to_risk,2,risk,FALSE
to_be_hit,2,hit,FALSE
your_own_decision,2,decision,FALSE
for_any_reason,2,reason,FALSE
an_insurance_company,2,company,FALSE
insurance_company_and,2,and,FALSE
had_become_so,2,so,FALSE
become_so_accustomed,2,accustomed,FALSE
living_this_way,2,way,FALSE
this_way_that,2,that,FALSE
a_good_shoe,2,shoe,FALSE
can_go_wrong,2,wrong,FALSE
piece_of_metal,2,metal,FALSE
of_metal_in,2,in,FALSE
in_the_inner,2,inner,FALSE
wanted_to_bring,2,bring,FALSE
this_way_but,2,but,FALSE
play_that_game,2,game,FALSE
tip_do_not,2,not,FALSE
remember_all_the,2,the,FALSE
was_a_mere,2,mere,FALSE
after_the_u.s,2,u.s,FALSE
i'll_be_watching,2,watching,FALSE
game_when_i,2,i,FALSE
it_was_surprising,2,surprising,FALSE
was_surprising_to,2,to,FALSE
surprising_to_see,2,see,FALSE
a_statement_that,2,that,FALSE
around_all_of,2,of,FALSE
a_record_low,2,low,FALSE
about_three_years,2,years,FALSE
an_additional_three,2,three,FALSE
well_prepared_and,2,and,FALSE
be_missing_something,2,something,FALSE
i_expected_more,2,more,FALSE
tie_a_knot,2,knot,FALSE
a_knot_at,2,at,FALSE
knot_at_the,2,the,FALSE
and_can_we,2,we,FALSE
a_crowd_of,2,of,FALSE
give_away_the,2,the,FALSE
in_business_and,2,and,FALSE
business_and_life,2,life,FALSE
the_fifth_and,2,and,FALSE
fifth_and_sixth,2,sixth,FALSE
been_so_far,2,far,FALSE
there’s_not_a,2,a,FALSE
well_it's_a,2,a,FALSE
a_generous_portion,2,portion,FALSE
day_as_well,2,well,FALSE
clerk_of_the,2,the,FALSE
of_the_circuit,2,circuit,FALSE
the_circuit_court,2,court,FALSE
circuit_court_of,2,of,FALSE
she_says_that,2,that,FALSE
that_got_a,2,a,FALSE
is_set_at,2,at,FALSE
the_nfc_west,2,west,FALSE
at_san_francisco,2,francisco,FALSE
san_francisco_and,2,and,FALSE
because_all_the,2,the,FALSE
all_the_elements,2,elements,FALSE
a_trustee_and,2,and,FALSE
there_it’s_a,2,a,FALSE
it’s_a_fantastic,2,fantastic,FALSE
the_funds_will,2,will,FALSE
that_something_big,2,big,FALSE
if_she_knows,2,knows,FALSE
what_she’s_doing,2,doing,FALSE
you'd_think_the,2,the,FALSE
for_the_hard,2,hard,FALSE
instances_where_people,2,people,FALSE
this_one_she,2,she,FALSE
the_building_and,2,and,FALSE
building_and_the,2,the,FALSE
and_the_surrounding,2,surrounding,FALSE
it_can_not,2,not,FALSE
than_any_team,2,team,FALSE
has_been_looking,2,looking,FALSE
variety_of_people,2,people,FALSE
and_a_more,2,more,FALSE
one_can_only,2,only,FALSE
wonder_whether_this,2,this,FALSE
whether_this_was,2,was,FALSE
no_opportunity_to,2,to,FALSE
to_add_context,2,context,FALSE
considered_on_a,2,a,FALSE
in_a_july,2,july,FALSE
it’s_unfortunate_but,2,but,FALSE
don’t_think_he,2,he,FALSE
money_as_a,2,a,FALSE
able_to_sell,2,sell,FALSE
to_sell_their,2,their,FALSE
apple_has_been,2,been,FALSE
so_strong_it,2,it,FALSE
of_that_area,2,area,FALSE
the_arrest_of,2,of,FALSE
a_student_at,2,at,FALSE
goal_of_$,2,$,FALSE
"of_$_2,000",2,"2,000",FALSE
car_broke_down,2,down,FALSE
the_group_had,2,had,FALSE
group_had_to,2,to,FALSE
rent_a_car,2,car,FALSE
a_car_to,2,to,FALSE
whitney_houston_was,2,was,FALSE
of_dollars_said,2,said,FALSE
is_co-author_of,2,of,FALSE
the_program_i,2,i,FALSE
job_i_would,2,would,FALSE
be_sitting_at,2,at,FALSE
